频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6510054972,0.13669,1.93E-06,88.39693273,0.637119371
6510030618,0.136723,2.06E-06,88.44179694,0.666224615
6509952061,0.137323,4.04E-06,88.44179694,0.668463779
6520028334,0.137823,2.04E-06,88.44179694,0.692232454
6529989994,0.137908,2.07E-06,88.39693273,0.669243579
6519999077,0.138323,1.91E-06,88.44179694,0.702968393
6509916768,0.138408,2.10E-06,88.39693273,0.681306565
6520032539,0.138903,1.94E-06,88.39693273,0.692586643
6520083886,0.139023,1.91E-06,88.44179694,0.716830972
6530081080,0.139449,1.92E-06,88.39693273,0.704251512
6529911709,0.139723,2.03E-06,88.44179694,0.729307107
6510091346,0.139958,2.02E-06,88.39693273,0.714379746
7009908080,0.1401922,3.02E-06,88.52995918,0.72510067
7020014836,0.1407908,2.93E-06,88.52995918,0.735075348
7030003249,0.1413894,2.90E-06,88.52995918,0.744010313
7009987935,0.141988,3.09E-06,88.52995918,0.751892926
7019920442,0.1425866,3.03E-06,88.52995918,0.758712038
7029988552,0.1431852,3.01E-06,88.52995918,0.764458004
7009983315,0.1437838,2.90E-06,88.52995918,0.769122696
7020027161,0.1443824,3.00E-06,88.52995918,0.772699516
7029955041,0.144981,3.08E-06,88.52995918,0.775183406
7009920885,0.1455796,3.05E-06,88.52995918,0.776570852
7019926459,0.1461782,2.92E-06,88.52995918,0.776859891
7029965898,0.1467768,3.05E-06,88.52995918,0.776050115
7010068654,0.1473754,3.08E-06,88.52995918,0.77414267
7019935355,0.147974,2.92E-06,88.52995918,0.771140252
7030010286,0.1485726,2.99E-06,88.52995918,0.76704711
7010003040,0.1491712,3.00E-06,88.52995918,0.761869031
7020008831,0.1497698,2.96E-06,88.52995918,0.755613341
6430002611,0.362641,1.97E-06,88.38976919,0.11940103
6419916746,0.362906,2.06E-06,88.45365736,0.12638984
6410095933,0.363179,2.06E-06,88.38976919,0.145277516
6320058223,0.363253,2.09E-06,88.45976853,0.12638984
6429925112,0.363406,2.09E-06,88.45365736,0.150405103
6419957391,0.363741,3.96E-06,88.38976919,0.161842088
6429946839,0.363906,2.00E-06,88.45365736,0.174271935
6430082485,0.364231,2.07E-06,88.38976919,0.19536949
6330053424,0.364253,2.00E-06,88.45976853,0.174271935
6429939224,0.364606,2.09E-06,88.45365736,0.20739132
6409998605,0.364806,2.00E-06,88.38976919,0.222401846
6329996880,0.364953,2.09E-06,88.45976853,0.20739132
6409952361,0.365306,2.04E-06,88.45365736,0.240109583
6419958025,0.365394,1.99E-06,88.38976919,0.249744918
6309979306,0.365653,2.03E-06,88.45976853,0.240109583
6410078717,0.365906,1.98E-06,88.45365736,0.267786557
6430062952,0.365933,1.93E-06,88.38976919,0.274510876
6310026677,0.366253,1.97E-06,88.45976853,0.267786557
6409933170,0.366447,2.07E-06,88.38976919,0.29783529
6410053462,0.366506,1.92E-06,88.45365736,0.295082991
6309969011,0.366853,2.01E-06,88.45976853,0.295082991
6419979372,0.367006,1.93E-06,88.45365736,0.317511327
6420034349,0.36709,1.99E-06,88.38976919,0.326573329
6319906821,0.367353,1.92E-06,88.45976853,0.317511327
6420024673,0.367506,1.95E-06,88.45365736,0.339626317
6429985513,0.367591,2.07E-06,88.38976919,0.348597812
6319906969,0.367853,2.01E-06,88.45976853,0.339626317
6410004878,0.368148,2.05E-06,88.38976919,0.3726777
6420073097,0.368206,1.99E-06,88.45365736,0.370019392
6319903567,0.368553,2.09E-06,88.45976853,0.370019392
6420074192,0.368755,1.99E-06,88.38976919,0.398398458
6430067728,0.368906,2.01E-06,88.45365736,0.399696801
6329937015,0.369253,1.90E-06,88.45976853,0.399696801
6430007251,0.369323,2.08E-06,88.38976919,0.421942576
6429991965,0.369506,1.98E-06,88.45365736,0.424521419
6330064395,0.369853,2.01E-06,88.45976853,0.424521419
6409970865,0.369975,2.02E-06,88.38976919,0.448304345
6530043611,0.370123,1.94E-06,88.44128841,0.448742768
6519903603,0.370271,2.01E-06,88.39639451,0.411520096
6510083176,0.370623,2.08E-06,88.44128841,0.468441537
6530018081,0.370981,1.96E-06,88.39639451,0.440496938
6510058843,0.371123,2.09E-06,88.44128841,0.487678011
6510078114,0.371485,1.98E-06,88.39639451,0.460537806
6510016669,0.371823,1.93E-06,88.44128841,0.513796362
6520000785,0.372013,2.09E-06,88.39639451,0.48103736
6520028697,0.372523,1.97E-06,88.44128841,0.538920964
6530040709,0.372614,1.98E-06,88.39639451,0.503725669
6519907318,0.373123,2.06E-06,88.44128841,0.559628505
6510041475,0.373185,1.94E-06,88.39639451,0.524616609
6519970027,0.373723,3.94E-06,88.44128841,0.562689266
6529919764,0.374223,2.09E-06,88.44128841,0.595506406
6529998168,0.37439,2.08E-06,88.39639451,0.566455944
6529945026,0.374723,2.01E-06,88.44128841,0.610884336
6510087896,0.374884,2.05E-06,88.39639451,0.582683327
6530039278,0.375423,2.06E-06,88.44128841,0.631397332
6519903624,0.37558,1.97E-06,88.39639451,0.604590148
6510070343,0.376123,3.91E-06,88.44128841,0.636862274
6510015913,0.37669,2.04E-06,88.39639451,0.637119371
6509991985,0.376723,2.03E-06,88.44128841,0.666224615
6510084503,0.377323,3.90E-06,88.44128841,0.668463779
6519909598,0.377823,2.09E-06,88.44128841,0.692232454
6530072973,0.377908,1.95E-06,88.39639451,0.669243579
6520007755,0.378323,2.06E-06,88.44128841,0.702968393
6509928555,0.378408,1.93E-06,88.39639451,0.681306565
6520052675,0.378903,1.91E-06,88.39639451,0.692586643
6519962196,0.379023,1.93E-06,88.44128841,0.716830972
6530034182,0.379449,2.08E-06,88.39639451,0.704251512
6529905485,0.379723,2.07E-06,88.44128841,0.729307107
6510001273,0.379958,1.92E-06,88.39639451,0.714379746
7010060604,0.3801922,2.94E-06,88.52950657,0.72510067
7020026885,0.3807908,3.05E-06,88.52950657,0.735075348
7029908936,0.3813894,3.03E-06,88.52950657,0.744010313
7010059069,0.381988,3.05E-06,88.52950657,0.751892926
7019996047,0.3825866,2.91E-06,88.52950657,0.758712038
7029997797,0.3831852,3.00E-06,88.52950657,0.764458004
7010024621,0.3837838,3.03E-06,88.52950657,0.769122696
7019951917,0.3843824,2.98E-06,88.52950657,0.772699516
7029962977,0.384981,2.95E-06,88.52950657,0.775183406
7010089810,0.3855796,2.94E-06,88.52950657,0.776570852
7019953825,0.3861782,3.09E-06,88.52950657,0.776859891
7030041372,0.3867768,2.95E-06,88.52950657,0.776050115
7010066655,0.3873754,3.00E-06,88.52950657,0.77414267
7019921307,0.387974,2.91E-06,88.52950657,0.771140252
7029954601,0.3885726,2.98E-06,88.52950657,0.76704711
7010034031,0.3891712,2.99E-06,88.52950657,0.761869031
7019929439,0.3897698,2.96E-06,88.52950657,0.755613341
6430016979,0.602641,2.08E-06,88.38922615,0.11940103
6419949869,0.602906,2.07E-06,88.45315655,0.12638984
6410032720,0.603179,2.04E-06,88.38922615,0.145277516
6319972186,0.603253,1.95E-06,88.45927167,0.12638984
6430002691,0.603406,2.09E-06,88.45315655,0.150405103
6419948702,0.603741,3.95E-06,88.38922615,0.161842088
6429911275,0.603906,2.08E-06,88.45315655,0.174271935
6430071563,0.604231,2.04E-06,88.38922615,0.19536949
6330083293,0.604253,2.02E-06,88.45927167,0.174271935
6429996292,0.604606,1.91E-06,88.45315655,0.20739132
6409904820,0.604806,2.07E-06,88.38922615,0.222401846
6330051788,0.604953,2.00E-06,88.45927167,0.20739132
6410090057,0.605306,1.92E-06,88.45315655,0.240109583
6420039636,0.605394,2.07E-06,88.38922615,0.249744918
6310038008,0.605653,2.01E-06,88.45927167,0.240109583
6409955571,0.605906,2.07E-06,88.45315655,0.267786557
6430047115,0.605933,2.05E-06,88.38922615,0.274510876
6309961067,0.606253,2.08E-06,88.45927167,0.267786557
6409903480,0.606447,2.00E-06,88.38922615,0.29783529
6409934322,0.606506,2.03E-06,88.45315655,0.295082991
6310013207,0.606853,2.00E-06,88.45927167,0.295082991
6419999422,0.607006,2.05E-06,88.45315655,0.317511327
6420051457,0.60709,1.96E-06,88.38922615,0.326573329
6319945358,0.607353,1.93E-06,88.45927167,0.317511327
6420086519,0.607506,2.08E-06,88.45315655,0.339626317
6430043582,0.607591,2.07E-06,88.38922615,0.348597812
6320064223,0.607853,2.01E-06,88.45927167,0.339626317
6410025835,0.608148,2.00E-06,88.38922615,0.3726777
6420048522,0.608206,2.00E-06,88.45315655,0.370019392
6320085091,0.608553,1.92E-06,88.45927167,0.370019392
6419938806,0.608755,1.92E-06,88.38922615,0.398398458
6429920686,0.608906,2.02E-06,88.45315655,0.399696801
6329921530,0.609253,1.99E-06,88.45927167,0.399696801
6429949673,0.609323,2.01E-06,88.38922615,0.421942576
6429964302,0.609506,1.93E-06,88.45315655,0.424521419
6330056864,0.609853,1.92E-06,88.45927167,0.424521419
6409936729,0.609975,1.90E-06,88.38922615,0.448304345
6529906861,0.610123,1.98E-06,88.44077956,0.448742768
6519993792,0.610271,1.99E-06,88.39585593,0.411520096
6509910415,0.610623,1.96E-06,88.44077956,0.468441537
6529902744,0.610981,1.94E-06,88.39585593,0.440496938
6510029634,0.611123,2.02E-06,88.44077956,0.487678011
6509936108,0.611485,1.98E-06,88.39585593,0.460537806
6509925101,0.611823,2.04E-06,88.44077956,0.513796362
6520044245,0.612013,2.00E-06,88.39585593,0.48103736
6519922118,0.612523,1.97E-06,88.44077956,0.538920964
6530013509,0.612614,2.02E-06,88.39585593,0.503725669
6520062025,0.613123,1.91E-06,88.44077956,0.559628505
6510028098,0.613185,2.04E-06,88.39585593,0.524616609
6520047214,0.613723,4.08E-06,88.44077956,0.562689266
6529950894,0.614223,1.90E-06,88.44077956,0.595506406
6529910511,0.61439,1.92E-06,88.39585593,0.566455944
6529908605,0.614723,1.97E-06,88.44077956,0.610884336
6509987093,0.614884,1.94E-06,88.39585593,0.582683327
6530064711,0.615423,1.95E-06,88.44077956,0.631397332
6519998049,0.61558,1.97E-06,88.39585593,0.604590148
6509902383,0.616123,4.01E-06,88.44077956,0.636862274
6509971288,0.61669,2.06E-06,88.39585593,0.637119371
6510036949,0.616723,1.92E-06,88.44077956,0.666224615
6510008404,0.617323,3.99E-06,88.44077956,0.668463779
6519990033,0.617823,2.00E-06,88.44077956,0.692232454
6529968426,0.617908,2.05E-06,88.39585593,0.669243579
6520033221,0.618323,2.05E-06,88.44077956,0.702968393
6510096408,0.618408,1.96E-06,88.39585593,0.681306565
6520036199,0.618903,2.07E-06,88.39585593,0.692586643
6520061472,0.619023,1.92E-06,88.44077956,0.716830972
6530012522,0.619449,2.01E-06,88.39585593,0.704251512
6530027733,0.619723,2.07E-06,88.44077956,0.729307107
6509970465,0.619958,1.92E-06,88.39585593,0.714379746
7009933513,0.6201922,3.07E-06,88.52905367,0.72510067
7020040870,0.6207908,3.03E-06,88.52905367,0.735075348
7029971950,0.6213894,3.04E-06,88.52905367,0.744010313
7010003099,0.621988,2.97E-06,88.52905367,0.751892926
7020006149,0.6225866,2.94E-06,88.52905367,0.758712038
7029902898,0.6231852,2.90E-06,88.52905367,0.764458004
7009997106,0.6237838,3.06E-06,88.52905367,0.769122696
7020085968,0.6243824,2.95E-06,88.52905367,0.772699516
7030055261,0.624981,2.96E-06,88.52905367,0.775183406
7010060398,0.6255796,3.02E-06,88.52905367,0.776570852
7019921618,0.6261782,2.97E-06,88.52905367,0.776859891
7029976067,0.6267768,3.02E-06,88.52905367,0.776050115
7010018503,0.6273754,2.97E-06,88.52905367,0.77414267
7020039262,0.627974,3.03E-06,88.52905367,0.771140252
7029967439,0.6285726,2.95E-06,88.52905367,0.76704711
7010076195,0.6291712,2.91E-06,88.52905367,0.761869031
7020095316,0.6297698,2.92E-06,88.52905367,0.755613341
6430006422,0.842641,1.94E-06,88.38868274,0.11940103
6420042726,0.842906,2.02E-06,88.45265541,0.12638984
6410084395,0.843179,1.98E-06,88.38868274,0.145277516
6320023037,0.843253,1.90E-06,88.45877449,0.12638984
6430032591,0.843406,1.91E-06,88.45265541,0.150405103
6419918710,0.843741,3.91E-06,88.38868274,0.161842088
6429916063,0.843906,2.06E-06,88.45265541,0.174271935
6429992255,0.844231,1.93E-06,88.38868274,0.19536949
6329900416,0.844253,1.95E-06,88.45877449,0.174271935
6430072312,0.844606,1.92E-06,88.45265541,0.20739132
6410091981,0.844806,2.10E-06,88.38868274,0.222401846
6330055348,0.844953,2.03E-06,88.45877449,0.20739132
6409949088,0.845306,2.07E-06,88.45265541,0.240109583
6419960066,0.845394,1.96E-06,88.38868274,0.249744918
6310084168,0.845653,2.04E-06,88.45877449,0.240109583
6409944078,0.845906,1.94E-06,88.45265541,0.267786557
6430098714,0.845933,1.96E-06,88.38868274,0.274510876
6310089521,0.846253,1.99E-06,88.45877449,0.267786557
6410088399,0.846447,2.10E-06,88.38868274,0.29783529
6410083081,0.846506,1.97E-06,88.45265541,0.295082991
6310072513,0.846853,1.95E-06,88.45877449,0.295082991
6419980918,0.847006,1.91E-06,88.45265541,0.317511327
6419946935,0.84709,2.05E-06,88.38868274,0.326573329
6319953186,0.847353,2.10E-06,88.45877449,0.317511327
6419966639,0.847506,2.02E-06,88.45265541,0.339626317
6430044879,0.847591,1.93E-06,88.38868274,0.348597812
6320076955,0.847853,2.01E-06,88.45877449,0.339626317
6410073132,0.848148,1.95E-06,88.38868274,0.3726777
6419935980,0.848206,1.91E-06,88.45265541,0.370019392
6319923259,0.848553,1.96E-06,88.45877449,0.370019392
6420018076,0.848755,1.97E-06,88.38868274,0.398398458
6430057674,0.848906,1.92E-06,88.45265541,0.399696801
6329990319,0.849253,1.90E-06,88.45877449,0.399696801
6429936676,0.849323,1.96E-06,88.38868274,0.421942576
6429941066,0.849506,1.93E-06,88.45265541,0.424521419
6329994972,0.849853,1.97E-06,88.45877449,0.424521419
6409965221,0.849975,2.10E-06,88.38868274,0.448304345
6529966671,0.850123,2.03E-06,88.44027037,0.448742768
6520097520,0.850271,2.08E-06,88.39531698,0.411520096
6510010024,0.850623,2.06E-06,88.44027037,0.468441537
6529911778,0.850981,1.94E-06,88.39531698,0.440496938
6509931127,0.851123,2.07E-06,88.44027037,0.487678011
6510024485,0.851485,2.03E-06,88.39531698,0.460537806
6510066039,0.851823,2.09E-06,88.44027037,0.513796362
6520003262,0.852013,1.96E-06,88.39531698,0.48103736
6520068642,0.852523,2.05E-06,88.44027037,0.538920964
6530062050,0.852614,2.04E-06,88.39531698,0.503725669
6520017848,0.853123,1.94E-06,88.44027037,0.559628505
6509982130,0.853185,2.06E-06,88.39531698,0.524616609
6520053186,0.853723,4.04E-06,88.44027037,0.562689266
6529908909,0.854223,1.94E-06,88.44027037,0.595506406
6530057812,0.85439,1.97E-06,88.39531698,0.566455944
6529921160,0.854723,2.00E-06,88.44027037,0.610884336
6509918310,0.854884,2.09E-06,88.39531698,0.582683327
6530020331,0.855423,2.05E-06,88.44027037,0.631397332
6519961222,0.85558,1.98E-06,88.39531698,0.604590148
6509939063,0.856123,3.97E-06,88.44027037,0.636862274
6510097727,0.85669,1.95E-06,88.39531698,0.637119371
6509918389,0.856723,2.07E-06,88.44027037,0.666224615
6509905820,0.857323,3.93E-06,88.44027037,0.668463779
6519937124,0.857823,1.95E-06,88.44027037,0.692232454
6530013465,0.857908,2.06E-06,88.39531698,0.669243579
6520046750,0.858323,2.06E-06,88.44027037,0.702968393
6510046150,0.858408,2.02E-06,88.39531698,0.681306565
6519957708,0.858903,1.93E-06,88.39531698,0.692586643
6520054511,0.859023,2.04E-06,88.44027037,0.716830972
6530094859,0.859449,1.96E-06,88.39531698,0.704251512
6529948003,0.859723,2.10E-06,88.44027037,0.729307107
6510098760,0.859958,2.03E-06,88.39531698,0.714379746
7010073370,0.8601922,2.94E-06,88.5286005,0.72510067
7020063468,0.8607908,3.05E-06,88.5286005,0.735075348
7030056515,0.8613894,2.93E-06,88.5286005,0.744010313
7009937325,0.861988,3.04E-06,88.5286005,0.751892926
7019958912,0.8625866,3.04E-06,88.5286005,0.758712038
7030035134,0.8631852,2.96E-06,88.5286005,0.764458004
7009921754,0.8637838,3.04E-06,88.5286005,0.769122696
7020083008,0.8643824,2.91E-06,88.5286005,0.772699516
7030007975,0.864981,3.08E-06,88.5286005,0.775183406
7009975769,0.8655796,3.08E-06,88.5286005,0.776570852
7019947429,0.8661782,3.03E-06,88.5286005,0.776859891
7030005458,0.8667768,3.08E-06,88.5286005,0.776050115
7009990428,0.8673754,2.99E-06,88.5286005,0.77414267
7020092004,0.867974,2.92E-06,88.5286005,0.771140252
7030064679,0.8685726,3.02E-06,88.5286005,0.76704711
7010072631,0.8691712,3.06E-06,88.5286005,0.761869031
7019966947,0.8697698,2.96E-06,88.5286005,0.755613341
6429905850,1.082641,1.91E-06,88.38813896,0.11940103
6420092686,1.082906,2.08E-06,88.45215395,0.12638984
6409979089,1.083179,1.91E-06,88.38813896,0.145277516
6320018391,1.083253,1.91E-06,88.45827698,0.12638984
6430039660,1.083406,2.07E-06,88.45215395,0.150405103
6420000439,1.083741,4.04E-06,88.38813896,0.161842088
6430032151,1.083906,1.97E-06,88.45215395,0.174271935
6429935630,1.084231,1.91E-06,88.38813896,0.19536949
6330020724,1.084253,2.06E-06,88.45827698,0.174271935
6430089253,1.084606,1.94E-06,88.45215395,0.20739132
6409943238,1.084806,1.98E-06,88.38813896,0.222401846
6329943923,1.084953,1.93E-06,88.45827698,0.20739132
6410068425,1.085306,2.00E-06,88.45215395,0.240109583
6420072120,1.085394,2.07E-06,88.38813896,0.249744918
6310065943,1.085653,2.04E-06,88.45827698,0.240109583
6410070252,1.085906,2.10E-06,88.45215395,0.267786557
6430095264,1.085933,1.94E-06,88.38813896,0.274510876
6310047964,1.086253,1.94E-06,88.45827698,0.267786557
6409961375,1.086447,1.97E-06,88.38813896,0.29783529
6410041527,1.086506,1.96E-06,88.45215395,0.295082991
6309950129,1.086853,2.03E-06,88.45827698,0.295082991
6419943543,1.087006,2.03E-06,88.45215395,0.317511327
6419981205,1.08709,1.91E-06,88.38813896,0.326573329
6320088017,1.087353,2.04E-06,88.45827698,0.317511327
6419979605,1.087506,2.10E-06,88.45215395,0.339626317
6429924755,1.087591,2.00E-06,88.38813896,0.348597812
6320008793,1.087853,1.98E-06,88.45827698,0.339626317
6409923780,1.088148,2.10E-06,88.38813896,0.3726777
6420008263,1.088206,2.05E-06,88.45215395,0.370019392
6320098815,1.088553,2.03E-06,88.45827698,0.370019392
6419918883,1.088755,1.91E-06,88.38813896,0.398398458
6430016097,1.088906,2.02E-06,88.45215395,0.399696801
6329912644,1.089253,1.96E-06,88.45827698,0.399696801
6429921561,1.089323,2.07E-06,88.38813896,0.421942576
6430089961,1.089506,1.95E-06,88.45215395,0.424521419
6329932007,1.089853,1.93E-06,88.45827698,0.424521419
6410093022,1.089975,2.04E-06,88.38813896,0.448304345
6530092852,1.090123,2.09E-06,88.43976085,0.448742768
6520091064,1.090271,2.00E-06,88.39477768,0.411520096
6510098689,1.090623,1.98E-06,88.43976085,0.468441537
6529930968,1.090981,2.00E-06,88.39477768,0.440496938
6510007071,1.091123,2.00E-06,88.43976085,0.487678011
6510068209,1.091485,2.06E-06,88.39477768,0.460537806
6510094543,1.091823,1.99E-06,88.43976085,0.513796362
6520082796,1.092013,2.06E-06,88.39477768,0.48103736
6520054387,1.092523,1.94E-06,88.43976085,0.538920964
6529971112,1.092614,2.08E-06,88.39477768,0.503725669
6519972368,1.093123,1.97E-06,88.43976085,0.559628505
6509957670,1.093185,2.08E-06,88.39477768,0.524616609
6519908056,1.093723,4.08E-06,88.43976085,0.562689266
6530023962,1.094223,2.06E-06,88.43976085,0.595506406
6530064328,1.09439,1.92E-06,88.39477768,0.566455944
6530019031,1.094723,1.92E-06,88.43976085,0.610884336
6509974382,1.094884,2.01E-06,88.39477768,0.582683327
6530036926,1.095423,2.07E-06,88.43976085,0.631397332
6520099014,1.09558,2.02E-06,88.39477768,0.604590148
6510030626,1.096123,4.09E-06,88.43976085,0.636862274
6509975697,1.09669,2.09E-06,88.39477768,0.637119371
6510057150,1.096723,2.00E-06,88.43976085,0.666224615
6509964602,1.097323,3.97E-06,88.43976085,0.668463779
6519932626,1.097823,1.90E-06,88.43976085,0.692232454
6530016141,1.097908,1.97E-06,88.39477768,0.669243579
6520063958,1.098323,1.93E-06,88.43976085,0.702968393
6510091666,1.098408,1.98E-06,88.39477768,0.681306565
6519971584,1.098903,1.94E-06,88.39477768,0.692586643
6520076694,1.099023,2.05E-06,88.43976085,0.716830972
6530039312,1.099449,2.02E-06,88.39477768,0.704251512
6530048346,1.099723,2.10E-06,88.43976085,0.729307107
6509984248,1.099958,2.07E-06,88.39477768,0.714379746
7010075923,1.1001922,3.09E-06,88.52814705,0.72510067
7019950871,1.1007908,3.03E-06,88.52814705,0.735075348
7030066751,1.1013894,3.08E-06,88.52814705,0.744010313
7010065202,1.101988,3.02E-06,88.52814705,0.751892926
7020039857,1.1025866,2.91E-06,88.52814705,0.758712038
7029907300,1.1031852,2.99E-06,88.52814705,0.764458004
7010019960,1.1037838,3.09E-06,88.52814705,0.769122696
7019984040,1.1043824,2.99E-06,88.52814705,0.772699516
7029982422,1.104981,2.98E-06,88.52814705,0.775183406
7009913766,1.1055796,3.04E-06,88.52814705,0.776570852
7020060711,1.1061782,3.05E-06,88.52814705,0.776859891
7030089760,1.1067768,3.09E-06,88.52814705,0.776050115
7009978534,1.1073754,2.92E-06,88.52814705,0.77414267
7020072621,1.107974,2.92E-06,88.52814705,0.771140252
7029969508,1.1085726,3.09E-06,88.52814705,0.76704711
7010035030,1.1091712,3.07E-06,88.52814705,0.761869031
7019913592,1.1097698,3.07E-06,88.52814705,0.755613341
6429928809,1.322641,2.00E-06,88.38759482,0.11940103
6419932997,1.322906,2.08E-06,88.45165216,0.12638984
6409958142,1.323179,1.99E-06,88.38759482,0.145277516
6320031582,1.323253,1.93E-06,88.45777916,0.12638984
6430063995,1.323406,2.07E-06,88.45165216,0.150405103
6419930461,1.323741,4.07E-06,88.38759482,0.161842088
6429916902,1.323906,2.02E-06,88.45165216,0.174271935
6429931178,1.324231,1.98E-06,88.38759482,0.19536949
6329916144,1.324253,2.08E-06,88.45777916,0.174271935
6429901369,1.324606,2.03E-06,88.45165216,0.20739132
6409981382,1.324806,1.96E-06,88.38759482,0.222401846
6329947453,1.324953,1.91E-06,88.45777916,0.20739132
6410007854,1.325306,1.96E-06,88.45165216,0.240109583
6420007822,1.325394,1.97E-06,88.38759482,0.249744918
6310095235,1.325653,2.07E-06,88.45777916,0.240109583
6410049181,1.325906,1.90E-06,88.45165216,0.267786557
6430023884,1.325933,2.02E-06,88.38759482,0.274510876
6309920224,1.326253,2.01E-06,88.45777916,0.267786557
6409967274,1.326447,2.03E-06,88.38759482,0.29783529
6410083468,1.326506,2.00E-06,88.45165216,0.295082991
6309975195,1.326853,2.06E-06,88.45777916,0.295082991
6420089655,1.327006,2.02E-06,88.45165216,0.317511327
6419987858,1.32709,2.01E-06,88.38759482,0.326573329
6320010322,1.327353,2.05E-06,88.45777916,0.317511327
6420074690,1.327506,1.92E-06,88.45165216,0.339626317
6430005163,1.327591,2.02E-06,88.38759482,0.348597812
6320074053,1.327853,1.94E-06,88.45777916,0.339626317
6409974450,1.328148,2.00E-06,88.38759482,0.3726777
6419905538,1.328206,1.93E-06,88.45165216,0.370019392
6320081615,1.328553,1.91E-06,88.45777916,0.370019392
6420056020,1.328755,2.08E-06,88.38759482,0.398398458
6429949723,1.328906,2.07E-06,88.45165216,0.399696801
6329974655,1.329253,1.98E-06,88.45777916,0.399696801
6430026348,1.329323,1.94E-06,88.38759482,0.421942576
6430029981,1.329506,2.03E-06,88.45165216,0.424521419
6330008377,1.329853,1.94E-06,88.45777916,0.424521419
6409967424,1.329975,2.03E-06,88.38759482,0.448304345
6529932783,1.330123,2.10E-06,88.439251,0.448742768
6520075500,1.330271,2.04E-06,88.39423801,0.411520096
6510020008,1.330623,2.07E-06,88.439251,0.468441537
6530008498,1.330981,2.01E-06,88.39423801,0.440496938
6510081165,1.331123,2.02E-06,88.439251,0.487678011
6509944892,1.331485,1.93E-06,88.39423801,0.460537806
6510058050,1.331823,2.05E-06,88.439251,0.513796362
6520003747,1.332013,2.07E-06,88.39423801,0.48103736
6519937546,1.332523,2.06E-06,88.439251,0.538920964
6530026555,1.332614,2.04E-06,88.39423801,0.503725669
6520027407,1.333123,2.09E-06,88.439251,0.559628505
6510018028,1.333185,2.07E-06,88.39423801,0.524616609
